dataset,run_id,slot,leader_pubkey,leader_name,leader_city,leader_country,client_us,client_ms,observed_bucket,expected_bucket,match
dataset_2026_05_11_2200,87,419107903,,,,,242978,242.98,dx1,unknown,no
dataset_2026_05_11_2200,88,419107910,,,,,18412,18.41,fr2,unknown,no
dataset_2026_05_11_2200,89,419107916,,,,,229012,229.01,dx1,unknown,no
dataset_2026_05_11_2200,90,419107921,,,,,18876,18.88,fr2,unknown,no
dataset_2026_05_11_2200,91,419107926,,,,,18608,18.61,fr2,unknown,no
dataset_2026_05_11_2200,92,419107931,,,,,210735,210.74,ewr,unknown,no
dataset_2026_05_11_2200,93,419107937,,,,,460840,460.84,tyo,unknown,no
dataset_2026_05_11_2200,94,419107943,,,,,16470,16.47,fr2,unknown,no
dataset_2026_05_11_2200,95,419107949,,,,,18650,18.65,fr2,unknown,no
dataset_2026_05_11_2200,96,419107955,,,,,16304,16.30,fr2,unknown,no
dataset_2026_05_11_2200,97,419107961,,,,,461764,461.76,tyo,unknown,no
dataset_2026_05_11_2200,98,419107968,,,,,18901,18.90,fr2,unknown,no
dataset_2026_05_11_2200,99,419107973,,,,,18165,18.16,fr2,unknown,no
dataset_2026_05_11_2200,100,419107979,,,,,18178,18.18,fr2,unknown,no
dataset_2026_05_12_0200,6,419143135,,,,,21603,21.60,fr2,unknown,no
dataset_2026_05_12_0200,7,419143141,,,,,227940,227.94,dx1,unknown,no
dataset_2026_05_12_0200,8,419143147,,,,,444753,444.75,tyo,unknown,no
dataset_2026_05_12_0200,9,419143154,,,,,219960,219.96,ewr,unknown,no
dataset_2026_05_12_0200,10,419143159,,,,,369668,369.67,slc,unknown,no
dataset_2026_05_12_0200,11,419143166,,,,,223674,223.67,dx1,unknown,no
dataset_2026_05_12_0200,12,419143172,,,,,18908,18.91,fr2,unknown,no
dataset_2026_05_12_0200,13,419143178,,,,,226121,226.12,dx1,unknown,no
dataset_2026_05_12_0200,14,419143183,,,,,18404,18.40,fr2,unknown,no
dataset_2026_05_12_0200,15,419143187,,,,,461671,461.67,tyo,unknown,no
dataset_2026_05_12_0200,16,419143193,,,,,459941,459.94,tyo,unknown,no
dataset_2026_05_12_0200,17,419143198,,,,,16431,16.43,fr2,unknown,no
dataset_2026_05_12_0200,18,419143204,,,,,17988,17.99,fr2,unknown,no
dataset_2026_05_12_0200,19,419143209,,,,,16563,16.56,fr2,unknown,no
dataset_2026_05_12_0200,20,419143215,,,,,18379,18.38,fr2,unknown,no
dataset_2026_05_12_0200,21,419143220,,,,,17764,17.76,fr2,unknown,no
dataset_2026_05_12_0200,22,419143226,,,,,17881,17.88,fr2,unknown,no
dataset_2026_05_12_0200,23,419143231,,,,,18625,18.62,fr2,unknown,no
dataset_2026_05_12_0200,24,419143237,,,,,461681,461.68,tyo,unknown,no
dataset_2026_05_12_0200,25,419143244,,,,,238850,238.85,dx1,unknown,no
dataset_2026_05_12_0200,26,419143250,,,,,460349,460.35,tyo,unknown,no
dataset_2026_05_12_0200,27,419143256,,,,,217578,217.58,ewr,unknown,no
dataset_2026_05_12_0200,28,419143263,,,,,17935,17.93,fr2,unknown,no
dataset_2026_05_12_0200,29,419143269,,,,,18251,18.25,fr2,unknown,no
dataset_2026_05_12_0200,30,419143274,,,,,460970,460.97,tyo,unknown,no
dataset_2026_05_12_0200,31,419143281,,,,,21258,21.26,fr2,unknown,no
dataset_2026_05_12_0200,32,419143286,,,,,17622,17.62,fr2,unknown,no
dataset_2026_05_12_0200,33,419143292,,,,,228022,228.02,dx1,unknown,no
dataset_2026_05_12_0200,34,419143297,,,,,17692,17.69,fr2,unknown,no
dataset_2026_05_12_0200,35,419143303,,,,,18730,18.73,fr2,unknown,no
dataset_2026_05_12_0200,36,419143309,,,,,17953,17.95,fr2,unknown,no
dataset_2026_05_12_0200,37,419143315,,,,,18217,18.22,fr2,unknown,no
dataset_2026_05_12_0200,38,419143319,,,,,18312,18.31,fr2,unknown,no
dataset_2026_05_12_0200,39,419143325,,,,,17991,17.99,fr2,unknown,no
dataset_2026_05_12_0200,40,419143331,,,,,461363,461.36,tyo,unknown,no
dataset_2026_05_12_0200,41,419143338,,,,,17864,17.86,fr2,unknown,no
dataset_2026_05_12_0200,42,419143344,,,,,461534,461.53,tyo,unknown,no
dataset_2026_05_12_0200,43,419143350,,,,,16852,16.85,fr2,unknown,no
dataset_2026_05_12_0200,44,419143356,,,,,260106,260.11,dx1,unknown,no
dataset_2026_05_12_0200,45,419143362,,,,,18315,18.32,fr2,unknown,no
dataset_2026_05_12_0200,46,419143367,,,,,460936,460.94,tyo,unknown,no
dataset_2026_05_12_0200,47,419143374,,,,,463938,463.94,tyo,unknown,no
dataset_2026_05_12_0200,48,419143380,,,,,461403,461.40,tyo,unknown,no
dataset_2026_05_12_0200,49,419143387,,,,,461052,461.05,tyo,unknown,no
dataset_2026_05_12_0200,50,419143393,,,,,18902,18.90,fr2,unknown,no
dataset_2026_05_12_0200,51,419143398,,,,,461226,461.23,tyo,unknown,no
dataset_2026_05_12_0200,52,419143405,,,,,241992,241.99,dx1,unknown,no
dataset_2026_05_12_0200,53,419143411,,,,,17948,17.95,fr2,unknown,no
dataset_2026_05_12_0200,54,419143417,,,,,18321,18.32,fr2,unknown,no
dataset_2026_05_12_0200,55,419143422,,,,,18259,18.26,fr2,unknown,no
dataset_2026_05_12_0200,56,419143427,,,,,220083,220.08,dx1,unknown,no
dataset_2026_05_12_0200,57,419143433,,,,,18860,18.86,fr2,unknown,no
dataset_2026_05_12_0200,58,419143439,,,,,18401,18.40,fr2,unknown,no
dataset_2026_05_12_0200,59,419143444,,,,,18322,18.32,fr2,unknown,no
dataset_2026_05_12_0200,60,419143450,,,,,16371,16.37,fr2,unknown,no
dataset_2026_05_12_0200,61,419143455,,,,,244264,244.26,dx1,unknown,no
dataset_2026_05_12_0200,62,419143461,,,,,19198,19.20,fr2,unknown,no
dataset_2026_05_12_0200,63,419143467,,,,,18377,18.38,fr2,unknown,no
dataset_2026_05_12_0200,64,419143472,,,,,571144,571.14,tyo,unknown,no
dataset_2026_05_12_0200,65,419143479,,,,,18765,18.77,fr2,unknown,no
dataset_2026_05_12_0200,66,419143485,,,,,223814,223.81,dx1,unknown,no
dataset_2026_05_12_0200,67,419143491,,,,,18424,18.42,fr2,unknown,no
dataset_2026_05_12_0200,68,419143497,,,,,18549,18.55,fr2,unknown,no
dataset_2026_05_12_0200,69,419143502,,,,,18230,18.23,fr2,unknown,no
dataset_2026_05_12_0200,70,419143508,,,,,17833,17.83,fr2,unknown,no
dataset_2026_05_12_0200,71,419143513,,,,,18597,18.60,fr2,unknown,no
dataset_2026_05_12_0200,72,419143519,,,,,18004,18.00,fr2,unknown,no
dataset_2026_05_12_0200,73,419143524,,,,,18574,18.57,fr2,unknown,no
dataset_2026_05_12_0200,74,419143530,,,,,462371,462.37,tyo,unknown,no
dataset_2026_05_12_0200,75,419143536,,,,,238454,238.45,dx1,unknown,no
dataset_2026_05_12_0200,76,419143541,,,,,224584,224.58,dx1,unknown,no
dataset_2026_05_12_0200,77,419143547,,,,,18472,18.47,fr2,unknown,no
dataset_2026_05_12_0200,78,419143553,,,,,17270,17.27,fr2,unknown,no
dataset_2026_05_12_0200,79,419143558,,,,,18645,18.64,fr2,unknown,no
dataset_2026_05_12_0200,80,419143561,,,,,20831,20.83,fr2,unknown,no
dataset_2026_05_12_0200,81,419143565,,,,,18066,18.07,fr2,unknown,no
dataset_2026_05_12_0200,82,419143571,,,,,236916,236.92,dx1,unknown,no
dataset_2026_05_12_0200,83,419143576,,,,,18404,18.40,fr2,unknown,no
dataset_2026_05_12_0200,84,419143582,,,,,18799,18.80,fr2,unknown,no
dataset_2026_05_12_0200,85,419143587,,,,,18663,18.66,fr2,unknown,no
dataset_2026_05_12_0200,86,419143593,,,,,235787,235.79,dx1,unknown,no
dataset_2026_05_12_0200,87,419143599,,,,,18388,18.39,fr2,unknown,no
dataset_2026_05_12_0200,88,419143605,,,,,462329,462.33,tyo,unknown,no
dataset_2026_05_12_0200,89,419143612,,,,,18070,18.07,fr2,unknown,no
dataset_2026_05_12_0200,90,419143617,,,,,17818,17.82,fr2,unknown,no
dataset_2026_05_12_0200,91,419143623,,,,,18330,18.33,fr2,unknown,no
dataset_2026_05_12_0200,92,419143629,,,,,18512,18.51,fr2,unknown,no
dataset_2026_05_12_0200,93,419143635,,,,,18099,18.10,fr2,unknown,no
dataset_2026_05_12_0200,94,419143640,,,,,19321,19.32,fr2,unknown,no
dataset_2026_05_12_0200,95,419143646,,,,,16707,16.71,fr2,unknown,no
dataset_2026_05_12_0200,96,419143651,,,,,18103,18.10,fr2,unknown,no
dataset_2026_05_12_0200,97,419143657,,,,,18753,18.75,fr2,unknown,no
dataset_2026_05_12_0200,98,419143662,,,,,461830,461.83,tyo,unknown,no
dataset_2026_05_12_0200,99,419143668,,,,,17304,17.30,fr2,unknown,no
dataset_2026_05_12_0200,100,419143673,,,,,462596,462.60,tyo,unknown,no
dataset_2026_05_12_0800,6,419196842,,,,,18610,18.61,fr2,unknown,no
dataset_2026_05_12_0800,7,419196847,,,,,463263,463.26,tyo,unknown,no
dataset_2026_05_12_0800,8,419196854,,,,,16936,16.94,fr2,unknown,no
dataset_2026_05_12_0800,9,419196859,,,,,16820,16.82,fr2,unknown,no
dataset_2026_05_12_0800,10,419196865,,,,,17840,17.84,fr2,unknown,no
dataset_2026_05_12_0800,11,419196871,,,,,17514,17.51,fr2,unknown,no
dataset_2026_05_12_0800,12,419196877,,,,,18317,18.32,fr2,unknown,no
dataset_2026_05_12_0800,13,419196883,,,,,16199,16.20,fr2,unknown,no
dataset_2026_05_12_0800,14,419196888,,,,,16921,16.92,fr2,unknown,no
dataset_2026_05_12_0800,15,419196894,,,,,242446,242.45,dx1,unknown,no
dataset_2026_05_12_0800,16,419196900,,,,,461478,461.48,tyo,unknown,no
dataset_2026_05_12_0800,17,419196907,,,,,227925,227.93,dx1,unknown,no
dataset_2026_05_12_0800,18,419196913,,,,,16711,16.71,fr2,unknown,no
dataset_2026_05_12_0800,19,419196919,,,,,15751,15.75,fr2,unknown,no
dataset_2026_05_12_0800,20,419196923,,,,,18793,18.79,fr2,unknown,no
dataset_2026_05_12_0800,21,419196928,,,,,17661,17.66,fr2,unknown,no
dataset_2026_05_12_0800,22,419196934,,,,,17892,17.89,fr2,unknown,no
dataset_2026_05_12_0800,23,419196939,,,,,459722,459.72,tyo,unknown,no
dataset_2026_05_12_0800,24,419196945,,,,,237855,237.85,dx1,unknown,no
dataset_2026_05_12_0800,25,419196951,,,,,231307,231.31,dx1,unknown,no
dataset_2026_05_12_0800,26,419196957,,,,,610928,610.93,tyo,unknown,no
dataset_2026_05_12_0800,27,419196966,,,,,221076,221.08,dx1,unknown,no
dataset_2026_05_12_0800,28,419196973,,,,,17733,17.73,fr2,unknown,no
dataset_2026_05_12_0800,29,419196979,,,,,18511,18.51,fr2,unknown,no
dataset_2026_05_12_0800,30,419196984,,,,,16850,16.85,fr2,unknown,no
dataset_2026_05_12_0800,31,419196990,,,,,18057,18.06,fr2,unknown,no
dataset_2026_05_12_0800,32,419196995,,,,,17989,17.99,fr2,unknown,no
dataset_2026_05_12_0800,33,419197002,,,,,16752,16.75,fr2,unknown,no
dataset_2026_05_12_0800,34,419197008,,,,,22541,22.54,fr2,unknown,no
dataset_2026_05_12_0800,35,419197014,,,,,18766,18.77,fr2,unknown,no
dataset_2026_05_12_0800,36,419197019,,,,,15752,15.75,fr2,unknown,no
dataset_2026_05_12_0800,37,419197025,,,,,223790,223.79,dx1,unknown,no
dataset_2026_05_12_0800,38,419197031,,,,,212978,212.98,ewr,unknown,no
dataset_2026_05_12_0800,39,419197038,,,,,179620,179.62,ewr,unknown,no
dataset_2026_05_12_0800,40,419197043,,,,,16538,16.54,fr2,unknown,no
dataset_2026_05_12_0800,41,419197049,,,,,17379,17.38,fr2,unknown,no
dataset_2026_05_12_0800,42,419197054,,,,,459958,459.96,tyo,unknown,no
dataset_2026_05_12_0800,43,419197060,,,,,16616,16.62,fr2,unknown,no
dataset_2026_05_12_0800,44,419197065,,,,,18956,18.96,fr2,unknown,no
dataset_2026_05_12_0800,45,419197070,,,,,16858,16.86,fr2,unknown,no
dataset_2026_05_12_0800,46,419197076,,,,,18405,18.41,fr2,unknown,no
dataset_2026_05_12_0800,47,419197082,,,,,17654,17.65,fr2,unknown,no
dataset_2026_05_12_0800,48,419197087,,,,,179697,179.70,ewr,unknown,no
dataset_2026_05_12_0800,49,419197093,,,,,16197,16.20,fr2,unknown,no
dataset_2026_05_12_0800,50,419197099,,,,,16819,16.82,fr2,unknown,no
dataset_2026_05_12_0800,51,419197105,,,,,180787,180.79,ewr,unknown,no
dataset_2026_05_12_0800,52,419197111,,,,,17545,17.55,fr2,unknown,no
dataset_2026_05_12_0800,53,419197117,,,,,17612,17.61,fr2,unknown,no
dataset_2026_05_12_0800,54,419197123,,,,,16181,16.18,fr2,unknown,no
dataset_2026_05_12_0800,55,419197128,,,,,16507,16.51,fr2,unknown,no
dataset_2026_05_12_0800,56,419197134,,,,,181696,181.70,ewr,unknown,no
dataset_2026_05_12_0800,57,419197139,,,,,465167,465.17,tyo,unknown,no
dataset_2026_05_12_0800,58,419197146,,,,,16610,16.61,fr2,unknown,no
dataset_2026_05_12_0800,59,419197152,,,,,16250,16.25,fr2,unknown,no
dataset_2026_05_12_0800,60,419197158,,,,,16023,16.02,fr2,unknown,no
dataset_2026_05_12_0800,61,419197163,,,,,16382,16.38,fr2,unknown,no
dataset_2026_05_12_0800,62,419197169,,,,,16203,16.20,fr2,unknown,no
dataset_2026_05_12_0800,63,419197174,,,,,16589,16.59,fr2,unknown,no
dataset_2026_05_12_0800,64,419197180,,,,,462271,462.27,tyo,unknown,no
dataset_2026_05_12_0800,65,419197186,,,,,16563,16.56,fr2,unknown,no
dataset_2026_05_12_0800,66,419197191,,,,,19694,19.69,fr2,unknown,no
dataset_2026_05_12_0800,67,419197196,,,,,478269,478.27,tyo,unknown,no
dataset_2026_05_12_0800,68,419197205,,,,,36668,36.67,mid_low,unknown,no
dataset_2026_05_12_0800,69,419197211,,,,,19732,19.73,fr2,unknown,no
dataset_2026_05_12_0800,70,419197217,,,,,17375,17.38,fr2,unknown,no
dataset_2026_05_12_0800,71,419197223,,,,,243435,243.44,dx1,unknown,no
dataset_2026_05_12_0800,72,419197230,,,,,17606,17.61,fr2,unknown,no
dataset_2026_05_12_0800,73,419197237,,,,,221668,221.67,dx1,unknown,no
dataset_2026_05_12_0800,74,419197243,,,,,18600,18.60,fr2,unknown,no
dataset_2026_05_12_0800,75,419197249,,,,,460414,460.41,tyo,unknown,no
dataset_2026_05_12_0800,76,419197256,,,,,16546,16.55,fr2,unknown,no
dataset_2026_05_12_0800,77,419197262,,,,,359032,359.03,slc,unknown,no
dataset_2026_05_12_0800,78,419197268,,,,,16796,16.80,fr2,unknown,no
dataset_2026_05_12_0800,79,419197275,,,,,16184,16.18,fr2,unknown,no
dataset_2026_05_12_0800,80,419197280,,,,,228347,228.35,dx1,unknown,no
dataset_2026_05_12_0800,81,419197287,,,,,16422,16.42,fr2,unknown,no
dataset_2026_05_12_0800,82,419197292,,,,,16201,16.20,fr2,unknown,no
dataset_2026_05_12_0800,83,419197298,,,,,459501,459.50,tyo,unknown,no
dataset_2026_05_12_0800,84,419197304,,,,,16150,16.15,fr2,unknown,no
dataset_2026_05_12_0800,85,419197310,,,,,17503,17.50,fr2,unknown,no
dataset_2026_05_12_0800,86,419197316,,,,,16354,16.35,fr2,unknown,no
dataset_2026_05_12_0800,87,419197322,,,,,16049,16.05,fr2,unknown,no
dataset_2026_05_12_0800,88,419197327,,,,,226264,226.26,dx1,unknown,no
dataset_2026_05_12_0800,89,419197333,,,,,16150,16.15,fr2,unknown,no
dataset_2026_05_12_0800,90,419197339,,,,,461721,461.72,tyo,unknown,no
dataset_2026_05_12_0800,91,419197346,,,,,16438,16.44,fr2,unknown,no
dataset_2026_05_12_0800,92,419197351,,,,,16033,16.03,fr2,unknown,no
dataset_2026_05_12_0800,93,419197357,,,,,16312,16.31,fr2,unknown,no
dataset_2026_05_12_0800,94,419197363,,,,,16407,16.41,fr2,unknown,no
dataset_2026_05_12_0800,95,419197368,,,,,16002,16.00,fr2,unknown,no
dataset_2026_05_12_0800,96,419197374,,,,,461638,461.64,tyo,unknown,no
dataset_2026_05_12_0800,97,419197380,,,,,461691,461.69,tyo,unknown,no
dataset_2026_05_12_0800,98,419197387,,,,,460905,460.90,tyo,unknown,no
dataset_2026_05_12_0800,99,419197394,,,,,17669,17.67,fr2,unknown,no
dataset_2026_05_12_0800,100,419197399,,,,,460689,460.69,tyo,unknown,no
dataset_2026_05_12_1300,6,419241752,,,,,460007,460.01,tyo,unknown,no
dataset_2026_05_12_1300,7,419241759,,,,,253347,253.35,dx1,unknown,no
dataset_2026_05_12_1300,8,419241764,,,,,461212,461.21,tyo,unknown,no
dataset_2026_05_12_1300,9,419241772,,,,,16265,16.27,fr2,unknown,no
dataset_2026_05_12_1300,10,419241777,,,,,16877,16.88,fr2,unknown,no
dataset_2026_05_12_1300,11,419241783,,,,,16134,16.13,fr2,unknown,no
dataset_2026_05_12_1300,12,419241788,,,,,16983,16.98,fr2,unknown,no
dataset_2026_05_12_1300,13,419241793,,,,,16410,16.41,fr2,unknown,no
dataset_2026_05_12_1300,14,419241799,,,,,16434,16.43,fr2,unknown,no
dataset_2026_05_12_1300,15,419241805,,,,,17225,17.23,fr2,unknown,no
dataset_2026_05_12_1300,16,419241811,,,,,460159,460.16,tyo,unknown,no
dataset_2026_05_12_1300,17,419241817,,,,,261548,261.55,dx1,unknown,no
dataset_2026_05_12_1300,18,419241824,,,,,236979,236.98,dx1,unknown,no
dataset_2026_05_12_1300,19,419241831,,,,,223595,223.59,dx1,unknown,no
dataset_2026_05_12_1300,20,419241837,,,,,16820,16.82,fr2,unknown,no
dataset_2026_05_12_1300,21,419241843,,,,,22457,22.46,fr2,unknown,no
dataset_2026_05_12_1300,22,419241849,,,,,16402,16.40,fr2,unknown,no
dataset_2026_05_12_1300,23,419241854,,,,,16471,16.47,fr2,unknown,no
dataset_2026_05_12_1300,24,419241860,,,,,17602,17.60,fr2,unknown,no
dataset_2026_05_12_1300,25,419241865,,,,,16492,16.49,fr2,unknown,no
dataset_2026_05_12_1300,26,419241871,,,,,460486,460.49,tyo,unknown,no
dataset_2026_05_12_1300,27,419241878,,,,,242304,242.30,dx1,unknown,no
dataset_2026_05_12_1300,28,419241883,,,,,223415,223.41,dx1,unknown,no
dataset_2026_05_12_1300,29,419241889,,,,,16632,16.63,fr2,unknown,no
dataset_2026_05_12_1300,30,419241894,,,,,460273,460.27,tyo,unknown,no
dataset_2026_05_12_1300,31,419241901,,,,,16535,16.54,fr2,unknown,no
dataset_2026_05_12_1300,32,419241906,,,,,17223,17.22,fr2,unknown,no
dataset_2026_05_12_1300,33,419241911,,,,,16682,16.68,fr2,unknown,no
dataset_2026_05_12_1300,34,419241917,,,,,16635,16.64,fr2,unknown,no
dataset_2026_05_12_1300,35,419241922,,,,,16235,16.23,fr2,unknown,no
dataset_2026_05_12_1300,36,419241927,,,,,16459,16.46,fr2,unknown,no
dataset_2026_05_12_1300,37,419241933,,,,,16338,16.34,fr2,unknown,no
dataset_2026_05_12_1300,38,419241938,,,,,16742,16.74,fr2,unknown,no
dataset_2026_05_12_1300,39,419241944,,,,,460579,460.58,tyo,unknown,no
dataset_2026_05_12_1300,40,419241950,,,,,16541,16.54,fr2,unknown,no
dataset_2026_05_12_1300,41,419241956,,,,,293133,293.13,dx1,unknown,no
dataset_2026_05_12_1300,42,419241962,,,,,16204,16.20,fr2,unknown,no
dataset_2026_05_12_1300,43,419241967,,,,,16520,16.52,fr2,unknown,no
dataset_2026_05_12_1300,44,419241973,,,,,16556,16.56,fr2,unknown,no
dataset_2026_05_12_1300,45,419241978,,,,,15899,15.90,fr2,unknown,no
dataset_2026_05_12_1300,46,419241983,,,,,16529,16.53,fr2,unknown,no
dataset_2026_05_12_1300,47,419241989,,,,,15969,15.97,fr2,unknown,no
dataset_2026_05_12_1300,48,419241995,,,,,16588,16.59,fr2,unknown,no
dataset_2026_05_12_1300,49,419242001,,,,,17183,17.18,fr2,unknown,no
dataset_2026_05_12_1300,50,419242006,,,,,17248,17.25,fr2,unknown,no
dataset_2026_05_12_1300,51,419242012,,,,,16150,16.15,fr2,unknown,no
dataset_2026_05_12_1300,52,419242018,,,,,16283,16.28,fr2,unknown,no
dataset_2026_05_12_1300,53,419242025,,,,,16871,16.87,fr2,unknown,no
dataset_2026_05_12_1300,54,419242030,,,,,17125,17.12,fr2,unknown,no
dataset_2026_05_12_1300,55,419242036,,,,,16981,16.98,fr2,unknown,no
dataset_2026_05_12_1300,56,419242041,,,,,16546,16.55,fr2,unknown,no
dataset_2026_05_12_1300,57,419242046,,,,,17069,17.07,fr2,unknown,no
dataset_2026_05_12_1300,58,419242052,,,,,16680,16.68,fr2,unknown,no
dataset_2026_05_12_1300,59,419242058,,,,,459437,459.44,tyo,unknown,no
dataset_2026_05_12_1300,60,419242065,,,,,460355,460.36,tyo,unknown,no
dataset_2026_05_12_1300,61,419242071,,,,,16587,16.59,fr2,unknown,no
dataset_2026_05_12_1300,62,419242077,,,,,260159,260.16,dx1,unknown,no
dataset_2026_05_12_1300,63,419242083,,,,,17728,17.73,fr2,unknown,no
dataset_2026_05_12_1300,64,419242089,,,,,17506,17.51,fr2,unknown,no
dataset_2026_05_12_1300,65,419242095,,,,,227476,227.48,dx1,unknown,no
dataset_2026_05_12_1300,66,419242101,,,,,225168,225.17,dx1,unknown,no
dataset_2026_05_12_1300,67,419242107,,,,,16510,16.51,fr2,unknown,no
dataset_2026_05_12_1300,68,419242113,,,,,15882,15.88,fr2,unknown,no
dataset_2026_05_12_1300,69,419242119,,,,,17348,17.35,fr2,unknown,no
dataset_2026_05_12_1300,70,419242125,,,,,16232,16.23,fr2,unknown,no
dataset_2026_05_12_1300,71,419242130,,,,,17445,17.45,fr2,unknown,no
dataset_2026_05_12_1300,72,419242136,,,,,18110,18.11,fr2,unknown,no
dataset_2026_05_12_1300,73,419242142,,,,,18137,18.14,fr2,unknown,no
dataset_2026_05_12_1300,74,419242147,,,,,17235,17.23,fr2,unknown,no
dataset_2026_05_12_1300,75,419242153,,,,,258832,258.83,dx1,unknown,no
dataset_2026_05_12_1300,76,419242159,,,,,16095,16.09,fr2,unknown,no
dataset_2026_05_12_1300,77,419242165,,,,,18380,18.38,fr2,unknown,no
dataset_2026_05_12_1300,78,419242171,,,,,17440,17.44,fr2,unknown,no
dataset_2026_05_12_1300,79,419242177,,,,,18336,18.34,fr2,unknown,no
dataset_2026_05_12_1300,80,419242181,,,,,17347,17.35,fr2,unknown,no
dataset_2026_05_12_1300,81,419242187,,,,,459496,459.50,tyo,unknown,no
dataset_2026_05_12_1300,82,419242194,,,,,17185,17.18,fr2,unknown,no
dataset_2026_05_12_1300,83,419242199,,,,,234226,234.23,dx1,unknown,no
dataset_2026_05_12_1300,84,419242205,,,,,18136,18.14,fr2,unknown,no
dataset_2026_05_12_1300,85,419242211,,,,,17556,17.56,fr2,unknown,no
dataset_2026_05_12_1300,86,419242216,,,,,460167,460.17,tyo,unknown,no
dataset_2026_05_12_1300,87,419242223,,,,,15915,15.91,fr2,unknown,no
dataset_2026_05_12_1300,88,419242229,,,,,16855,16.86,fr2,unknown,no
dataset_2026_05_12_1300,89,419242234,,,,,16653,16.65,fr2,unknown,no
dataset_2026_05_12_1300,90,419242239,,,,,16387,16.39,fr2,unknown,no
dataset_2026_05_12_1300,91,419242245,,,,,16785,16.79,fr2,unknown,no
dataset_2026_05_12_1300,92,419242251,,,,,18236,18.24,fr2,unknown,no
dataset_2026_05_12_1300,93,419242257,,,,,242176,242.18,dx1,unknown,no
dataset_2026_05_12_1300,94,419242263,,,,,460343,460.34,tyo,unknown,no
dataset_2026_05_12_1300,95,419242271,,,,,16776,16.78,fr2,unknown,no
dataset_2026_05_12_1300,96,419242276,,,,,460978,460.98,tyo,unknown,no
dataset_2026_05_12_1300,97,419242282,,,,,404005,404.00,slc,unknown,no
dataset_2026_05_12_1300,98,419242289,,,,,250207,250.21,dx1,unknown,no
dataset_2026_05_12_1300,99,419242295,,,,,17020,17.02,fr2,unknown,no
dataset_2026_05_12_1300,100,419242301,,,,,16658,16.66,fr2,unknown,no
dataset_2026_05_12_1700,6,419277485,,,,,248581,248.58,dx1,unknown,no
dataset_2026_05_12_1700,7,419277491,,,,,17264,17.26,fr2,unknown,no
dataset_2026_05_12_1700,8,419277497,,,,,16527,16.53,fr2,unknown,no
dataset_2026_05_12_1700,9,419277503,,,,,18274,18.27,fr2,unknown,no
dataset_2026_05_12_1700,10,419277509,,,,,17948,17.95,fr2,unknown,no
dataset_2026_05_12_1700,11,419277515,,,,,27143,27.14,fr2,unknown,no
dataset_2026_05_12_1700,12,419277522,,,,,70030,70.03,mid_low,unknown,no
